Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,KNN_Predict_Prob,SVC_Predict_Prob,AB_Predict_Prob,RF_Predict_Prob,DT_Predict_Prob
-23.0,118,11.89449152542373,1403.5500000000002,237.93,1.0,2,0.75,0.8200200055265281,0.997369122435298,0.8533772943498157,0.7248476196110172
-8.0,51,12.473333333333333,636.14,0.0,0.0,2,0.75,0.6526739720251029,0.8126581390767418,0.7460556625141576,0.5359000472505966
-33.0,24,16.54625,397.11,350.6500000000001,1.0,2,0.5,0.5382996352599719,0.9926196373798267,0.6558857142074346,0.42161901421051456
-163.0,54,15.496111111111109,836.7899999999998,0.0,0.0,0,0.375,0.6084218818843179,6.228723153529051e-06,0.5618878072350308,0.6372737380058583
-74.0,199,8.256130653266332,1642.97,441.9299999999998,1.0,2,0.875,0.8366661907097146,0.9973012009094215,0.8477841748598535,0.8378920371249217
-46.0,35,19.3002857142857,675.5099999999995,278.58,1.0,2,0.625,0.6348718784291458,0.9957015411259231,0.7220152328026331,0.452012941380067
-15.0,105,132.01123809523813,13861.180000000002,19489.579999999994,1.0,1,1.0,0.7918620880814233,0.9945264801330094,0.8604204403070382,0.9886243187815573
-57.0,20,14.959000000000003,299.18000000000006,721.56,1.0,1,0.375,0.4796453406930919,0.9996188693548931,0.6567669819783597,0.508651788204851
-79.0,18,12.88,231.84,113.82,1.0,2,0.75,0.4351986850771912,0.9924523617318396,0.6501763230763998,0.34744955276290557
-99.0,25,24.131999999999998,603.3,605.8,1.0,2,0.5,0.5649235534556288,0.9923271525038682,0.6457491379462842,0.36302012361282626
-212.0,8,14.86875,118.95,0.0,0.0,3,0.0,0.29522937115320885,7.806681267680475e-12,0.1726727202446917,0.12965018417056742
-43.0,95,25.956421052631576,2465.8599999999997,1185.01,1.0,1,0.875,0.8628147854229773,0.9998786374825076,0.8590031364602366,0.8057129382279797
-197.0,9,20.075555555555557,180.68,208.58999999999992,1.0,1,0.625,0.330335335166142,0.9993306963867477,0.5838157740940004,0.3190234235046686
-77.0,47,2.52936170212766,118.88000000000004,119.97000000000003,1.0,1,0.5,0.40180917089252866,0.9997230687192428,0.7251198173066884,0.546491312035647
-95.0,22,7.305000000000001,160.71,0.0,0.0,4,0.25,0.3972306001913976,1.6384183884986613e-13,0.17509851177863398,0.15051508800992636
-49.0,97,24.677216494845368,2393.6900000000005,580.9599999999999,1.0,1,0.75,0.8605814424176307,0.9998786374825076,0.8582411320045231,0.8019003792597943
-45.0,80,8.902999999999995,712.2399999999997,0.0,0.0,4,0.375,0.6610398700861113,1.9678739634778204e-12,0.2928955508887481,0.31951092838830336
-4.0,477,23.795471698113232,11350.440000000011,4823.230000000003,1.0,1,1.0,0.8198177782894486,0.9948515422800996,0.8670868870632675,0.9996041797567332
-198.0,102,8.002156862745098,816.22,622.6300000000002,1.0,1,0.375,0.5939413754706799,0.9996657814015449,0.7557275939829161,0.5929747550756027
-7.0,111,6.9111711711711665,767.1399999999995,210.07000000000002,1.0,1,0.875,0.7105349797460092,0.9929533281468893,0.8449651285644783,0.7922665683660617
-43.0,204,5.539215686274514,1130.000000000001,1870.359999999999,1.0,1,0.625,0.7905660393605117,0.9998498128648519,0.8538237624716255,0.9035167421358644
-21.0,100,6.597300000000001,659.73,173.15,1.0,1,0.625,0.6676127485732348,0.9997900605603003,0.7774795036522556,0.7562630415459478
-101.0,2,4.6,9.2,59.64000000000001,1.0,1,0.625,0.32774455510760664,0.9995852294925914,0.6438824529109616,0.39574845727743696
-7.0,15,62.93066666666667,943.96,825.8199999999999,1.0,1,0.75,0.7132393043454186,0.9877198679560721,0.7402851825384296,0.5858920148575885
-122.0,16,19.620625,313.93,581.2,1.0,1,0.625,0.4348049951145993,0.9987696345392755,0.5955184569296533,0.42416391940354625
-10.0,45,5.1228888888888875,230.52999999999994,0.0,0.0,2,0.875,0.5,0.8090923906928451,0.7034045163116645,0.493512096665345
-22.0,362,8.148922651933702,2949.9100000000003,847.8799999999997,1.0,1,1.0,0.8947483927436877,0.9998858814490555,0.8661116408940314,0.9883637182195556
-186.0,15,9.975999999999999,149.64,0.0,0.0,0,0.125,0.3305896275874561,1.1942197244214027e-07,0.41345274202660964,0.470061812600199
-86.0,92,23.708152173913046,2181.15,2149.5200000000004,1.0,2,1.0,0.8424531245638801,0.9971303586163073,0.8399069712114212,0.6446563752588726
-278.0,106,2.9554716981132074,313.28,0.0,0.0,3,0.125,0.3598434771405373,9.101639175483022e-12,0.21919124366441473,0.24452776398783105
-221.0,32,13.695,438.24,0.0,0.0,3,0.0,0.41911578983684683,1.2006210871839837e-11,0.1786763466474663,0.16609424249630828
-107.0,24,20.639999999999997,495.3599999999999,0.0,0.0,0,0.25,0.5201319228936269,3.2555123291925163e-06,0.44073999640389877,0.6032434249474276
-1.0,18,21.075,379.34999999999997,0.0,0.0,2,0.625,0.5513002642665049,0.7428125805680026,0.6563277718849997,0.44064847002253815
-65.0,93,4.805053763440858,446.8699999999998,0.0,0.0,4,0.25,0.560821275212311,9.99129697933067e-13,0.2260753048179145,0.31501697582551896
-135.0,62,8.459999999999999,524.52,0.0,0.0,0,0.5,0.5271959002690323,2.3785921218771108e-06,0.5047508108992492,0.6685467526223521
-162.0,41,6.428048780487804,263.54999999999995,0.0,0.0,0,0.375,0.39872406211715694,2.3197658613630954e-06,0.4566470972679575,0.5727767835027578
-58.0,11,16.288181818181815,179.17,0.0,0.0,4,0.25,0.4244872867395867,1.354818651173321e-13,0.1857978480013651,0.15766914743270938
-103.0,24,9.252083333333333,222.05,0.0,0.0,4,0.625,0.4169580381017411,2.4516649765819353e-13,0.17733345526579458,0.1503046208285343
-129.0,75,13.3172,998.79,385.89000000000004,1.0,1,0.5,0.6813733557441752,0.999707598055976,0.7504061141510944,0.6118044673933412
-277.0,4,14.0625,56.25,0.0,0.0,3,0.125,0.23529279635551076,7.806681267680475e-12,0.1726727202446917,0.09443297261659707
-63.0,24,4.603749999999999,110.48999999999998,253.39000000000004,1.0,1,0.625,0.40014613481570005,0.9995952800962753,0.6513397044896155,0.5018273267341606
-136.0,27,23.748888888888885,641.2199999999999,4485.119999999999,1.0,1,0.5,0.5517674868549506,0.9995079424179013,0.5957743782187983,0.4563093307172787
-53.0,71,10.588873239436625,751.8100000000004,769.9799999999999,1.0,1,0.75,0.664534435780452,0.9998157038349985,0.8312712553048099,0.6687736611062305
-85.0,123,4.305040650406499,529.5199999999994,437.93000000000006,1.0,1,0.75,0.5873942802546476,0.9997636075912631,0.7490603179026667,0.7400684159254275
-82.0,7,27.419999999999995,191.93999999999997,0.0,0.0,4,0.125,0.4075051499937814,1.3512523134925743e-13,0.17683731164893962,0.1380739115519373
-8.0,165,4.020363636363636,663.3599999999999,568.8199999999998,1.0,1,0.75,0.6961383302525214,0.9904970454043507,0.7784615174322143,0.8669116542085242
-87.0,19,13.927368421052632,264.62,0.0,0.0,4,0.375,0.44292931254474716,2.4654530219714575e-13,0.17683731164893962,0.1541040641388784
-100.0,72,11.530972222222223,830.23,661.01,1.0,1,0.625,0.6557246513742675,0.9998068798525357,0.8139276679283945,0.6261527757548712
-156.0,12,10.258333333333335,123.10000000000001,0.0,0.0,0,0.25,0.3383502647338775,1.191212670453606e-07,0.41345274202660964,0.4950311239730708
-99.0,40,8.35575,334.23,0.0,0.0,4,0.25,0.47180691488078935,8.081665549091771e-13,0.18822112571096766,0.17978869650950272
-277.0,49,5.524897959183671,270.7199999999999,369.1699999999999,1.0,1,0.5,0.32869427610088375,0.9995213431265504,0.6596877044221853,0.3367975971985829
-63.0,60,2.791666666666666,167.49999999999997,0.0,0.0,4,0.375,0.4364937877935347,1.985006007580829e-12,0.21950502788483292,0.23475820807343814
-81.0,25,13.441200000000002,336.03000000000003,0.0,0.0,4,0.5,0.4791138945060878,2.4654530219714575e-13,0.17683731164893962,0.16880220596579976
-281.0,12,30.300000000000008,363.6000000000001,0.0,0.0,3,0.375,0.3402013840108612,1.136567934970772e-11,0.1726727202446917,0.1064436299979705
-281.0,21,6.0514285714285725,127.08000000000003,0.0,0.0,3,0.625,0.26334713502454676,7.927351855004902e-12,0.1726727202446917,0.11116612849149324
-103.0,12,17.2625,207.15,0.0,0.0,4,0.25,0.4041875529890646,1.354818651173321e-13,0.17733345526579458,0.13399551900333218
-16.0,81,22.863333333333337,1851.9300000000003,609.92,1.0,1,0.875,0.8522862402135107,0.9935416295905305,0.8518197804372515,0.7768859750539746
-148.0,12,34.738333333333344,416.8600000000001,0.0,0.0,0,0.0,0.4499947333658938,8.258725092240466e-08,0.41345274202660964,0.5191451081196768
-21.0,18,22.476666666666667,404.58,0.0,0.0,4,0.5,0.545913813409663,1.722165142387955e-13,0.19122370477088674,0.20118872108390073
-16.0,75,77.96666666666667,5847.5,254.76,1.0,2,0.875,0.7691497055138649,0.8859952217770399,0.8494968448282808,0.8364999572140334
-220.0,2,15.899999999999999,31.799999999999997,0.0,0.0,3,0.25,0.2570441341749029,7.806681267680475e-12,0.1726727202446917,0.1164809991794525
-42.0,14,24.10285714285714,337.43999999999994,0.0,0.0,4,0.375,0.5,1.722165142387955e-13,0.19078164709332154,0.17721743094049455
-185.0,6,54.18333333333334,325.1,0.0,0.0,0,0.25,0.379502161898392,8.190464464073608e-08,0.41345274202660964,0.45236731671085206
-274.0,2,90.5,181.0,0.0,0.0,3,0.375,0.2563874464710531,7.806681267680475e-12,0.1726727202446917,0.09268947737604187
-15.0,68,16.049705882352942,1091.38,613.8799999999999,1.0,1,0.75,0.7662418349449927,0.9918788476706131,0.8383849052717102,0.7168172889081265
-194.0,22,17.053181818181816,375.16999999999996,294.3999999999999,1.0,1,0.25,0.4101322373854224,0.9995607378152288,0.5838157740940004,0.36405656359089233
-68.0,30,10.926666666666664,327.7999999999999,478.7699999999998,1.0,1,0.625,0.4881463353407549,0.9996167267160883,0.6517666579416529,0.5244843865993127
-120.0,41,19.688780487804877,807.2399999999999,827.2899999999998,1.0,1,0.875,0.6253410067971464,0.9991247027243012,0.7118403219306818,0.5222448318515002
-15.0,90,27.263333333333335,2453.7000000000003,1936.1099999999997,1.0,1,1.0,0.8707606680631648,0.9944848704519014,0.8599205390483656,0.8168747664856123
-276.0,16,9.761875000000002,156.19000000000003,689.4499999999999,1.0,1,0.625,0.27404098544821837,0.9993591650400455,0.5838157740940004,0.2593764153705353
-227.0,35,4.965714285714285,173.79999999999998,245.03000000000003,1.0,1,0.5,0.31723103109938666,0.999516947401518,0.619244157955237,0.3503218163955227
-94.0,10,30.869999999999997,308.7,274.2,1.0,1,0.5,0.44703717974532314,0.9996019115699218,0.6484375232060943,0.43848206301106657
-212.0,11,28.55454545454546,314.1,0.0,0.0,3,0.125,0.36734675851625204,1.136567934970772e-11,0.1726727202446917,0.1380509710589957
-17.0,20,105.47250000000001,2109.4500000000003,2090.4,1.0,1,0.875,0.8403131029745536,0.9885650378604552,0.747912214358724,0.6506404770075391
-144.0,6,16.628333333333334,99.77,0.0,0.0,0,0.0,0.33333065042278986,8.103473592370977e-08,0.41345274202660964,0.49077312583922006
-4.0,150,19.21606666666666,2882.409999999999,547.1399999999999,1.0,1,1.0,0.8793730769052648,0.9944848704519014,0.8619134055431378,0.9076934336797952
-74.0,98,4.397346938775508,430.93999999999977,0.0,0.0,4,0.25,0.5497172460967048,1.0149890353598793e-12,0.2248082892791961,0.3165319524755839
-163.0,20,38.009,760.1800000000001,1638.6800000000005,1.0,2,0.375,0.5645827456492405,0.9993903694036493,0.6532459212889105,0.29358423864619654
-46.0,62,39.64838709677419,2458.1999999999994,950.2800000000003,1.0,1,0.875,0.855407743426586,0.9998577491576718,0.848760016725721,0.741488374871341
-269.0,81,14.176172839506178,1148.2700000000004,326.75000000000006,1.0,1,0.625,0.6269897663509025,0.999654550123196,0.7533978323805317,0.47744427615374696
-9.0,214,8.639065420560753,1848.7600000000011,968.2099999999998,1.0,1,1.0,0.8747280664003013,0.9948123908306641,0.8661873105949437,0.9356780299482185
-32.0,38,27.300526315789483,1037.4200000000003,0.0,0.0,4,0.5,0.7357466170953443,2.2460750589790613e-12,0.28752336772106846,0.2565593545933679
-29.0,86,14.028139534883723,1206.42,244.85999999999999,1.0,1,0.625,0.7834181458907178,0.9998368018159879,0.8432050106805162,0.7469688468462363
-196.0,23,17.450869565217396,401.37000000000006,390.74,1.0,2,0.375,0.4188717496332244,0.9991019706306951,0.5838157740940004,0.2540620696542785
-25.0,113,7.893451327433624,891.9599999999995,152.82,1.0,2,0.875,0.7314060075871721,0.9969114578512017,0.8427852838297984,0.6858126172004505
-80.0,345,6.105101449275361,2106.2599999999998,977.9100000000001,1.0,1,0.75,0.8781894447089938,0.999864348902179,0.8465734179676508,0.9778095679681323
-43.0,58,30.929310344827595,1793.9000000000005,941.4700000000001,1.0,1,0.75,0.8333307286686391,0.9998380261300682,0.8361948716470254,0.7033871949910503
-91.0,93,3.205161290322578,298.07999999999976,317.31,1.0,1,0.375,0.4822417130321149,0.999755100482171,0.7464688537846292,0.6564441839716666
-120.0,8,12.674999999999999,101.39999999999999,0.0,0.0,0,0.0,0.3508533400332966,3.06592695473104e-06,0.4301127622161171,0.52430672985798
-89.0,160,4.5840625,733.4499999999999,968.490000000001,1.0,2,0.5,0.6625309389267632,0.9964932631277049,0.8217595871152115,0.7188822672092869
-113.0,6,23.191666666666666,139.15,339.63,1.0,1,0.375,0.36617908482841294,0.9986686163854172,0.6036794336486413,0.3977426046840297
-68.0,66,7.002878787878787,462.18999999999994,530.52,1.0,1,0.375,0.5551106005842674,0.9997322284228943,0.742327401088005,0.6249025333550425
-154.0,86,4.738372093023255,407.49999999999994,0.0,0.0,0,0.5,0.4770814655059984,2.3323911198708024e-06,0.5039468735636662,0.6979586857807593
-1.0,163,13.468773006134978,2195.410000000001,1167.3,1.0,1,0.875,0.8817853530565687,0.9944848704519014,0.8625786273434826,0.9060004007260799
-37.0,52,21.77153846153846,1132.12,283.16999999999996,1.0,1,1.0,0.7568218791332361,0.9997884122273732,0.8217403628858656,0.6608433641810706
-7.0,79,248.87202531645565,19660.889999999996,13705.359999999997,1.0,1,0.875,0.7918009030863968,0.9935903098198063,0.8527193569055754,0.9963979654984163
-61.0,137,3.8681021897810197,529.9299999999997,123.19999999999999,1.0,1,0.625,0.6100618443851885,0.9997636075912631,0.7535315442080371,0.786435996750321
-105.0,127,6.370629921259843,809.07,674.2399999999996,1.0,1,1.0,0.6638498457386134,0.9995024378624493,0.7865802219223318,0.7436831255438728
-89.0,15,10.793333333333333,161.9,246.99999999999997,1.0,1,0.375,0.39866281192751707,0.9995952800962753,0.6501763230763998,0.450852762535951
-45.0,107,27.591121495327098,2952.2499999999995,497.99000000000035,1.0,1,0.75,0.8603609067085635,0.9998786374825076,0.8590031364602366,0.840261927284791
-169.0,76,8.266842105263159,628.2800000000001,0.0,0.0,0,0.625,0.5442744289024685,2.691105205885443e-06,0.5102826785995691,0.6720633359187457
-101.0,65,7.702923076923077,500.69,219.11999999999998,1.0,2,0.75,0.5446661523060287,0.9947671280176024,0.7364751670697196,0.45768486405040965
0.0,17,50.12470588235294,852.12,0.0,0.0,2,0.625,0.6989698249427669,0.8012895489666172,0.7362774530264139,0.4644798342181565
-2.0,197,194.72583756345153,38360.989999999954,12631.619999999997,1.0,1,1.0,0.7923899467082178,0.9948515422800996,0.8670868870632675,0.9999910378651867
-218.0,29,11.422068965517244,331.24000000000007,0.0,0.0,3,0.125,0.38083160447630154,1.3633783688522702e-11,0.1726727202446917,0.16020283529578003
-1.0,100,5.4894,548.9399999999999,0.0,0.0,2,0.75,0.6454789205079698,0.8351809467447138,0.7598379812937737,0.6615744573268982
-17.0,735,7.876884353741482,5789.509999999989,2938.099999999999,1.0,1,1.0,0.8171672362682012,0.9948515422800996,0.8670868870632675,0.9998859466202986
-105.0,22,19.89545454545454,437.69999999999993,0.0,0.0,0,0.625,0.5,3.2555123291925163e-06,0.44430131615194973,0.5970577251734022
-172.0,11,17.157272727272723,188.72999999999996,570.19,1.0,2,0.75,0.35040959060156435,0.9992040208599903,0.5838157740940004,0.24134895227113298
-178.0,39,21.923589743589748,855.0200000000001,0.0,0.0,0,0.375,0.5958250906509723,5.798092120401383e-06,0.5269500087587108,0.5838246217386779
-86.0,25,15.035199999999998,375.87999999999994,78.45000000000002,1.0,1,0.625,0.49120659786734283,0.9996188693548931,0.6501763230763998,0.49313232497542026
-57.0,46,19.047391304347826,876.1800000000001,437.3699999999999,1.0,2,0.625,0.6868187788003234,0.9955811604726507,0.7885345463163235,0.48062106486535683
-50.0,5,547.96,2739.8,426.6,1.0,1,0.875,0.7439239860223283,0.9997328018648751,0.74719130293512,0.5527726532574336
-16.0,31,13.238064516129029,410.3799999999999,736.9900000000001,1.0,1,0.5,0.5597675452918857,0.9832537065491794,0.6611406188275475,0.5908563302374495
-120.0,31,21.82225806451614,676.4900000000004,97.5,1.0,1,0.625,0.5779036642461729,0.9989757874295655,0.6295787909770677,0.4875856759485702
-28.0,83,16.153012048192775,1340.7000000000003,0.0,0.0,4,0.625,0.8024066573738637,2.6821462749447507e-12,0.3431955100479322,0.37936385335934475
-282.0,8,32.05500000000001,256.44000000000005,-12.75,1.0,2,0.375,0.29664442236040833,0.9990772376420574,0.5838157740940004,0.15773619322416457
-82.0,10,13.790000000000001,137.9,0.0,0.0,4,0.25,0.39081362972019906,1.354818651173321e-13,0.17683731164893962,0.14116640268671551
-31.0,62,18.132096774193542,1124.1899999999996,387.75999999999993,1.0,1,0.75,0.7618665549553991,0.9998208317886169,0.8369141959808801,0.6898349005325327
-54.0,70,11.198571428571427,783.8999999999999,0.0,0.0,4,0.625,0.6725558845894254,1.6374451090712037e-12,0.32048753942006747,0.29208315196401613
-129.0,8,16.85,134.8,0.0,0.0,0,0.125,0.35674209380361055,8.103473592370977e-08,0.41345274202660964,0.5154447338548466
-5.0,93,15.68741935483871,1458.93,681.29,1.0,1,0.75,0.8286739774424887,0.9944848704519014,0.8583829865124903,0.7906578744083013
-72.0,134,7.0992537313432855,951.3000000000003,508.5599999999999,1.0,2,1.0,0.7229852022169939,0.9965147577446846,0.830842390470429,0.6897489113839118
-178.0,1,-29.95,-29.95,0.0,0.0,0,0.5,0.2719163046726832,1.0678791704836178e-07,0.41345274202660964,0.43754351124982305
-42.0,48,16.211249999999982,778.1399999999991,375.48,1.0,1,0.5,0.671093832363019,0.9997884122273732,0.8151011584283282,0.6262798688700426
-169.0,23,14.579130434782611,335.32000000000005,0.0,0.0,0,0.25,0.41364960539267087,8.4162496725728e-08,0.41345274202660964,0.5215161851451529
-274.0,74,5.028243243243244,372.0900000000001,0.0,0.0,3,0.375,0.37374266880312706,1.2562140428008763e-11,0.21947970020647273,0.19303521090546996
-33.0,6,52.73,316.38,1205.4900000000002,1.0,1,0.5,0.48591335090999277,0.9996107964030214,0.6591082262847293,0.4952554186086804
-197.0,23,25.405217391304344,584.3199999999999,0.0,0.0,3,0.125,0.4838964770279388,1.3666946602043852e-11,0.17320925113283608,0.1726281002585986
-200.0,2,47.175,94.35,0.0,0.0,3,0.25,0.28185491418951225,7.806681267680475e-12,0.1726727202446917,0.1260163186838667
-1.0,93,13.943870967741935,1296.78,876.7500000000001,1.0,1,1.0,0.8114846709960885,0.9939939804682537,0.8528001637429411,0.7870934337811899
-192.0,1,79.2,79.2,0.0,0.0,0,0.125,0.2713661867918404,7.882641010252049e-08,0.41345274202660964,0.4128310072184889
-172.0,6,14.950000000000003,89.70000000000002,86.89999999999999,1.0,2,0.5,0.308491938856517,0.9991973923675629,0.5838157740940004,0.22772408938999117
-94.0,63,15.751904761904761,992.37,1814.5300000000009,1.0,2,0.5,0.698087008457317,0.9961620136646098,0.817651901255808,0.49021185416820456
-9.0,31,42.503870967741946,1317.6200000000003,0.0,0.0,2,0.5,0.7918387422639561,0.8012895489666172,0.7430367307753956,0.5210602071368083
-208.0,38,11.478421052631578,436.17999999999995,0.0,0.0,3,0.0,0.4303885628230852,1.49070179037048e-11,0.1848908695824656,0.1838947664591883
-145.0,57,5.7024561403508764,325.03999999999996,656.4699999999999,1.0,1,0.625,0.4408297200735463,0.9996228589470881,0.661772950925034,0.5069449777974597
-7.0,32,28.050625,897.62,221.69000000000003,1.0,2,0.625,0.716953808536201,0.8012895489666172,0.7418891349955099,0.5016556753430308
-63.0,18,17.503333333333337,315.06000000000006,0.0,0.0,4,0.25,0.48002509831129386,2.4654530219714575e-13,0.17800069306215513,0.16909839023574785
-7.0,53,14.704905660377358,779.36,0.0,0.0,2,0.75,0.6958826933973701,0.8383143106578443,0.816325663657653,0.5508565694422697
-15.0,1,17.0,17.0,0.0,0.0,2,0.5,0.3818158257371453,0.7289658180724446,0.6563277718849997,0.36132816196424905
-122.0,20,10.785,215.7,826.1299999999999,1.0,1,0.75,0.3993161743780656,0.9987859922174662,0.5955184569296533,0.42960590475666044
-173.0,12,26.718333333333334,320.62,0.0,0.0,0,0.5,0.39737748007059776,8.258725092240466e-08,0.41345274202660964,0.48547738242863453
-149.0,10,18.505000000000003,185.05,0.0,0.0,0,0.125,0.36327096047523255,7.971876397233187e-08,0.41345274202660964,0.5005596895912756
-37.0,54,31.71277777777778,1712.4900000000002,293.14000000000004,1.0,2,0.75,0.828886551498354,0.996659824725437,0.82996399634376,0.5748047815568672
-46.0,32,18.503125000000004,592.1000000000001,139.79999999999998,1.0,2,0.375,0.6045829619080547,0.9931254059015363,0.6629063249926571,0.439192170231654
-7.0,49,28.425306122448987,1392.8400000000004,449.3,1.0,1,0.625,0.8096138233365342,0.9917051490257569,0.8298865966363492,0.697561159321948
-66.0,37,31.254054054054052,1156.3999999999999,273.24,1.0,1,0.625,0.7390349688363377,0.9997959246987841,0.7717665785752541,0.5932029132124214
-157.0,13,25.919999999999998,336.96,0.0,0.0,0,0.625,0.41562040301998043,8.299712409986398e-08,0.41345274202660964,0.5076619771593155
-12.0,18,83.00666666666666,1494.12,1710.0400000000004,1.0,1,0.625,0.8011435621377986,0.9885650378604552,0.7467743370325002,0.6182552799572704
-127.0,18,33.99333333333333,611.88,0.0,0.0,0,0.25,0.5413776576944734,8.299712409986398e-08,0.4189810259454041,0.5709324047521203
-171.0,200,3.4696500000000055,693.9300000000011,643.5499999999998,1.0,2,0.625,0.6068968534497883,0.999605981736367,0.7388075566430184,0.7250865481770488
-52.0,16,12.23375,195.74,0.0,0.0,4,0.375,0.4389925353189924,1.151139888650256e-13,0.18887759911730953,0.16949395791339952
-92.0,30,5.379333333333334,161.38000000000002,0.0,0.0,4,0.25,0.40275441047338767,1.6384183884986613e-13,0.17743923209228454,0.16357871034175775
-79.0,8,16.968750000000004,135.75000000000003,0.0,0.0,4,0.25,0.3902680593266962,1.354818651173321e-13,0.17683731164893962,0.14001995307734227
-26.0,171,5.4484210526315815,931.6800000000004,736.29,1.0,1,1.0,0.754571319742455,0.9998447014107378,0.8505248538546768,0.8721899219710383
-114.0,35,16.939428571428575,592.8800000000001,0.0,0.0,0,0.25,0.5560526917208893,2.378699274824967e-05,0.4769061251812124,0.6291214260680603
-98.0,30,7.740333333333334,232.21,0.0,0.0,4,0.5,0.42721766138744216,2.4516649765819353e-13,0.17819222882836552,0.16205405385892507
-124.0,74,3.890405405405406,287.89000000000004,579.2199999999999,1.0,2,0.5,0.44710035551143507,0.9994815311607028,0.6773169106030319,0.4420217446444521
-21.0,36,15.285,550.26,134.16000000000003,1.0,2,0.75,0.6103775631990771,0.9949408442658021,0.698413735182506,0.47599298974403437
-225.0,16,11.696875000000002,187.15000000000003,0.0,0.0,3,0.25,0.3158608224337017,9.364561541287058e-12,0.1726727202446917,0.134551694028183
-276.0,13,22.25769230769231,289.35,0.0,0.0,3,0.5,0.3166357624899902,1.3666946602043852e-11,0.1726727202446917,0.10831312753760582
-10.0,73,50.776712328767125,3706.7000000000003,2581.07,1.0,1,0.625,0.8402041734265074,0.9935416295905305,0.8512934737162904,0.8378869455476915
-52.0,38,18.281578947368416,694.6999999999998,1185.5200000000002,1.0,1,0.875,0.6384323675625887,0.9997772675712264,0.751794551976331,0.5850324732432074
-24.0,54,42.19444444444444,2278.5,1228.04,1.0,2,1.0,0.8586074667021883,0.996659824725437,0.82996399634376,0.6219508182560205
0.0,226,46.31097345132744,10466.280000000002,3839.3799999999987,1.0,1,0.875,0.8378113975544561,0.9948515422800996,0.8670868870632675,0.9932634043985327
-263.0,19,14.164736842105265,269.13000000000005,334.55999999999995,1.0,1,0.375,0.32208227276537454,0.9993660128416071,0.5838157740940004,0.2825004470216121
-171.0,21,24.64523809523809,517.5499999999998,0.0,0.0,0,0.375,0.47833290418130153,8.299712409986398e-08,0.4153194270619324,0.5239822752398926
-186.0,8,19.9125,159.3,550.0799999999999,1.0,2,0.125,0.32903427753897396,0.9991841539847636,0.5838157740940004,0.22266729584077263
-277.0,1,-7.95,-7.95,0.0,0.0,3,0.25,0.21963765214380854,6.534589741579916e-12,0.1726727202446917,0.09151583037263641
-21.0,15,20.424666666666663,306.36999999999995,329.0400000000001,1.0,1,0.75,0.505779334865968,0.9996202277118137,0.6595502839622945,0.5366410614298438
-280.0,7,17.734285714285715,124.14,579.63,1.0,2,0.5,0.2560379601216946,0.9990673410167106,0.5838157740940004,0.15429219421843443
-158.0,37,14.468648648648653,535.3400000000001,0.0,0.0,0,0.25,0.5,1.6227419108401992e-06,0.45550393611101403,0.5826287738867391
-17.0,95,20.4658947368421,1944.2599999999995,475.58000000000004,1.0,1,1.0,0.8590310087692453,0.9944848704519014,0.8595208638387142,0.8043939102638941
-155.0,1,175.2,175.2,0.0,0.0,0,0.375,0.2993487114795456,7.882641010252049e-08,0.41345274202660964,0.4466995863880676
0.0,169,15.046153846153842,2542.7999999999993,1199.18,1.0,1,1.0,0.8858073616761962,0.9944848704519014,0.862978302553134,0.9183146264174242
-66.0,29,25.314827586206892,734.1299999999999,0.0,0.0,4,0.5,0.6356255294723266,3.961512555511385e-13,0.23930774674674654,0.19942481375864946
-42.0,22,17.045454545454547,375.0,0.0,0.0,4,0.75,0.5217603075483614,1.7225205527242746e-13,0.19078164709332154,0.19184004831443496
-205.0,1,76.32000000000001,76.32000000000001,0.0,0.0,3,0.125,0.26354787291709014,7.719295030845559e-12,0.1726727202446917,0.12006588479905862
-51.0,11,14.880000000000003,163.68000000000004,116.84,1.0,1,0.375,0.4235706237235774,0.9996000850282867,0.6589050422396028,0.4835319464501925
-26.0,91,14.289010989010979,1300.299999999999,605.7700000000001,1.0,1,0.875,0.7999326444494634,0.9998677714288638,0.8518827611548122,0.763522304467046
-177.0,29,63.070344827586204,1829.04,0.0,0.0,0,0.375,0.7616356854671209,3.875303141748337e-07,0.49279745218808324,0.6129757504518433
-24.0,56,18.277500000000003,1023.5400000000002,800.6900000000002,1.0,2,0.375,0.7444123603070667,0.995946450993843,0.8194278520265091,0.5539350378789797
-58.0,74,18.741486486486487,1386.8700000000001,1637.7499999999995,1.0,1,1.0,0.7919782908534506,0.9998298529990596,0.842813447930669,0.7039506747970513
-190.0,14,24.871428571428577,348.2000000000001,0.0,0.0,0,0.25,0.39741718484600735,8.299712409986398e-08,0.41345274202660964,0.47315120571014685
-46.0,294,9.843027210884365,2893.8500000000035,2459.1200000000026,1.0,1,1.0,0.8832455094562057,0.9998858814490555,0.8656695832164661,0.9735468789757853
-161.0,2,18.7,37.4,0.0,0.0,0,0.5,0.29300778352965895,7.971876397233187e-08,0.41345274202660964,0.45661568631346905
-134.0,7,63.085714285714296,441.6000000000001,0.0,0.0,0,0.375,0.4578069129670636,8.190464464073608e-08,0.41345274202660964,0.5196016533287369
-3.0,71,37.07211267605633,2632.1199999999994,1138.4799999999998,1.0,1,0.875,0.871161512447088,0.9935416295905305,0.8508716056464987,0.8007892070996755
